MEMBERSHIP_STATUS,MEMBERSHIP_TERM_YEARS_MINMAX_SC,MEMBERSHIP_TERM_YEARS_STD_SC,ANNUAL_FEES_MINMAX_SC,ANNUAL_FEES_STD_SC,MEMBER_MARITAL_STATUS_MOST_CAT,MEMBER_GENDER_MOST_CAT,MEMBER_ANNUAL_INCOME_AVG_MINMAX_SC,MEMBER_ANNUAL_INCOME_AVG_STD_SC,MEMBER_OCCUPATION_CD_CAT,MEMBERSHIP_PACKAGE_CAT,MEMBER_AGE_AT_ISSUE_MINMAX_SC,ADDITIONAL_MEMBERS_CAT,PAYMENT_MODE_CAT,START_DATE_MINMAX_SC
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,0,1,0.326086957,3,0,0.490114068
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000279015,-0.071345679,1,1,0.413043478,0,0,0.733079848
0,0.032258065,-0.77879853,0.090000001,3.055047086,1,1,0.001190016,-0.017284886,1,1,0.423913043,2,0,0.757794677
1,0.989247312,3.167378711,0.001388251,-0.241500244,1,0,0.000315507,-0.069180142,1,0,0.673913043,0,0,0.81634981
1,0.086021505,-0.55710318,0.002000193,-0.218734688,1,0,0.000490001,-0.058825303,1,0,0.445652174,2,1,0.988212928
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000490001,-0.058825303,0,1,0.641304348,0,3,0.770342205
1,0.193548387,-0.113712479,3.22E-07,-0.293134183,1,1,0.000440008,-0.061791967,0,0,0.52173913,2,0,0.756273764
0,0.483870968,1.083442415,0.02250698,0.544161812,1,0,0.001481291,0,5,0,0.793478261,2,0,0.791254753
1,0.032258065,-0.77879853,0.007500001,-0.014130024,1,1,0.001590016,0.006451987,1,1,0.760869565,0,0,0.909505703
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.001481291,0,0,1,0.510869565,0,0,0.604942966
0,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.000200006,-0.076034233,0,1,0.510869565,2,3,0.463498099
0,0.225806452,0.019304732,1.00E-09,-0.293146125,1,1,0.000640014,-0.049923175,0,1,0.695652174,1,0,0.550190114
1,0.193548387,-0.113712479,0.002504653,-0.199967693,1,1,0.002009888,0.031368119,1,0,0.413043478,1,0,0.980228137
1,0.086021505,-0.55710318,0.002063961,-0.216362382,1,1,0.000440008,-0.061791967,1,0,0.673913043,0,1,0.901901141
1,0.086021505,-0.55710318,7.97E-05,-0.290182899,3,0,0.001481291,0,5,0,0.695652174,0,1,0.87338403
1,0.139784946,-0.335407829,0.009999989,0.078874897,1,1,0.002990034,0.089532109,1,0,0.869565217,0,0,0.989353612
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001390022,-0.005416093,0,1,0.413043478,2,0,0.203422053
0,0.032258065,-0.77879853,0.025000001,0.636907545,1,1,0.001490019,0.000517947,0,1,0.586956522,0,0,0.770342205
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.630434783,2,3,0.388212928
1,0.032258065,-0.77879853,0.030000001,0.822918279,1,1,0.007990076,0.38624551,1,1,0.630434783,3,0,0.97756654
1,0.419354839,0.817407994,0.000717001,-0.266472186,1,1,0.001590016,0.006451987,0,1,0.445652174,1,0,0.550190114
0,0.032258065,-0.77879853,0.002000085,-0.218738706,3,0,0.000270003,-0.071880476,0,1,0.608695652,0,1,0.631939163
0,0.139784946,-0.335407829,0.015000001,0.264886077,1,1,0.000485009,-0.059121542,0,1,0.52173913,3,0,0.672623574
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000290007,-0.070693383,0,1,0.22826087,2,3,0.271863118
1,0.032258065,-0.77879853,0.015000001,0.264886077,1,1,0.00059001,-0.052890551,0,1,0.467391304,3,3,0.493155894
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.000570006,-0.054077644,0,1,0.293478261,2,3,0.301520913
1,0.086021505,-0.55710318,0.000100001,-0.28942591,2,1,0.000350008,-0.067132817,0,1,0.304347826,0,0,0.202281369
0,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.001481291,0,0,1,0.652173913,0,0,0.636501901
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.000440008,-0.061791967,0,1,0.554347826,3,0,0.457034221
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.001073339,-0.024208763,0,1,0.510869565,3,0,0.144106464
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,2,1,0.000690019,-0.046955798,0,1,0.282608696,0,0,0.550190114
1,0.086021505,-0.55710318,1.30E-08,-0.293145678,1,0,0.001481291,0,5,0,0.717391304,0,0,0.860456274
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.00022001,-0.07484714,0,1,0.52173913,1,0,0.457034221
1,0.301075269,0.329678223,0.003000001,-0.181539684,1,1,0.00059001,-0.052890551,0,1,0.510869565,1,0,0.291634981
1,0.193548387,-0.113712479,0.023824689,0.593183415,1,1,0.000490001,-0.058825303,1,0,0.554347826,2,1,0.907604563
0,0.462365591,0.994764275,1.00E-09,-0.293146125,2,0,0.000290007,-0.070693383,0,1,0.467391304,0,0,0.493155894
1,0.086021505,-0.55710318,0.001820373,-0.225424378,1,1,0.00059001,-0.052890551,1,0,0.619565217,3,1,0.827376426
1,0.032258065,-0.77879853,0.002500001,-0.200140758,2,1,0.000240002,-0.073660759,0,1,0.260869565,0,0,0.847528517
1,0.086021505,-0.55710318,0.002480901,-0.200851319,1,0,0.000490001,-0.058825303,1,0,0.608695652,0,1,0.97338403
1,0.172043011,-0.202390619,0.030000001,0.822918279,1,1,0.00099001,-0.029153678,0,1,0.652173913,1,0,0.411406844
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.000690007,-0.046956511,4,1,0.369565217,1,0,0.38365019
1,0.086021505,-0.55710318,0.010000001,0.078875343,1,1,0.001990028,0.030189572,0,1,0.358695652,2,0,0.22661597
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,0,0.000440008,-0.061791967,0,1,0.358695652,1,0,0.479847909
1,0.086021505,-0.55710318,0.012997952,0.190405556,1,1,0.000690007,-0.046956511,1,0,0.47826087,3,0,0.896958175
1,0.709677419,2.014562888,0.000234026,-0.284439892,1,1,0.001481291,0,5,0,0.858695652,0,0,0.931558935
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.000440008,-0.061791967,0,1,0.467391304,3,0,0.457034221
1,0.139784946,-0.335407829,0.000613417,-0.270325733,1,1,0.000240002,-0.073660759,0,0,0.608695652,0,0,0.963117871
1,0.139784946,-0.335407829,0.002539965,-0.198654011,2,1,0.000290007,-0.070693383,0,1,0.27173913,0,1,0.305703422
0,0.032258065,-0.77879853,0.008999993,0.041672899,1,0,0.000490001,-0.058825303,1,1,0.52173913,2,0,0.763498099
0,0.032258065,-0.77879853,0.040000001,1.194939747,1,1,0.001490019,0.000517947,1,1,0.663043478,0,0,0.808365019
1,0.247311828,0.107982872,0.00999997,0.07887419,1,1,0.000950014,-0.031527152,0,0,0.576086957,3,0,0.909505703
1,0.139784946,-0.335407829,0.010618004,0.101866381,1,1,0.00059001,-0.052890551,1,0,0.086956522,3,0,0.907604563
1,0.290322581,0.285339153,0.005000001,-0.107135391,1,0,0.000440008,-0.061791967,0,1,0.641304348,3,0,0.550190114
1,0.52688172,1.260798696,0.003288241,-0.170816538,1,1,0.001190016,-0.017284886,0,0,0.5,2,0,0.734220532
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.000490013,-0.058824591,0,1,0.782608696,1,0,0.385171103
1,0.88172043,2.72398801,0.004999987,-0.107135912,1,1,0.000690007,-0.046956511,1,0,0.380434783,2,0,0.989353612
0,0.247311828,0.107982872,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.576086957,2,0,0.219391635
1,0.032258065,-0.77879853,0.008000145,0.004476407,1,1,0.002990034,0.089532109,1,1,0.673913043,1,1,0.838022814
0,0.88172043,2.72398801,0.007238579,-0.023855483,1,1,0.000490001,-0.058825303,1,0,0.576086957,0,0,0.815969582
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.000640014,-0.049923175,0,1,0.467391304,1,3,0.595057034
1,0,-0.911815741,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.467391304,2,3,0.343346008
0,0.225806452,0.019304732,0.007499901,-0.014133744,1,1,0.004990058,0.208217897,0,1,0.586956522,3,0,0.413688213
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000422008,-0.062860137,0,1,0.5,3,3,0.857414449
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000340011,-0.067726007,0,1,0.619565217,2,0,0.515969582
0,0.193548387,-0.113712479,0.005000001,-0.107135391,1,1,0.000440008,-0.061791967,0,1,0.52173913,3,0,0.55513308
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.413043478,0,3,0.227376426
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,2,1,0.000390004,-0.064759343,0,1,0.282608696,0,2,0.479847909
0,0.139784946,-0.335407829,5.01E-07,-0.293127524,1,1,0.001481291,0,0,1,0.652173913,0,0,0.422053232
0,0.247311828,0.107982872,0.000165993,-0.286970866,2,1,0.000290007,-0.070693383,0,0,0.293478261,0,1,0.702661597
0,0.247311828,0.107982872,0.004999915,-0.10713859,1,1,0.000890013,-0.035087718,0,0,0.434782609,0,0,0.7
0,0.032258065,-0.77879853,0.089900001,3.051326871,1,1,0.0095901,0.481194425,0,1,0.47826087,2,0,0.322053232
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.52173913,0,3,0.215589354
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,0,0.001481291,0,3,1,0.369565217,1,0,0.215589354
0,0.139784946,-0.335407829,0.005000001,-0.107135391,1,1,0.000940005,-0.032121054,0,1,0.576086957,3,0,0.664638783
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.923913043,0,0,0.538403042
1,0.032258065,-0.77879853,0.010000401,0.078890224,1,1,0.003490043,0.119203734,0,1,0.576086957,2,0,0.609125475
1,0.655913978,1.792867537,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.532608696,0,3,0.456653992
1,0.086021505,-0.55710318,0.002000097,-0.21873826,1,0,0.000490001,-0.058825303,1,0,0.717391304,2,1,0.87338403
0,0.225806452,0.019304732,0.050000481,1.566979072,1,1,0.002990034,0.089532109,0,1,0.597826087,1,1,0.353992395
1,0.086021505,-0.55710318,0.002369361,-0.205000846,1,1,0.000390004,-0.064759343,1,0,0.47826087,3,1,0.97756654
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000140005,-0.079594799,0,1,0.413043478,1,0,0.42243346
1,0.086021505,-0.55710318,0.001998892,-0.218783088,1,1,0.00099001,-0.029153678,0,0,0.489130435,3,0,0.926235741
1,0.086021505,-0.55710318,0.002000097,-0.21873826,1,1,0.001490019,0.000517947,0,1,0.52173913,3,1,0.376425856
1,0.35483871,0.551373573,0.015000001,0.264886077,1,1,0.002750032,0.075289843,0,1,0.576086957,2,0,0.52661597
1,0.032258065,-0.77879853,0.040000001,1.194939747,1,1,0.004490049,0.178546272,1,1,0.47826087,2,0,0.909505703
1,0.086021505,-0.55710318,0.002000001,-0.218741831,1,1,0.000240002,-0.073660759,0,1,0.369565217,2,0,0.203422053
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,2,1,0.000390004,-0.064759343,0,1,0.260869565,0,0,0.468821293
1,0.086021505,-0.55710318,0.001499897,-0.237346774,1,1,0.00099001,-0.029153678,0,0,0.532608696,2,0,0.965779468
1,0.139784946,-0.335407829,0.000721369,-0.266309687,1,1,0.000290007,-0.070693383,0,0,0.304347826,1,3,0.97756654
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.532608696,3,0,0.456653992
1,0.290322581,0.285339153,1.00E-09,-0.293146125,1,1,0.000365008,-0.066242675,0,1,0.641304348,2,0,0.547148289
1,0.76344086,2.236258238,0.010000041,0.078876831,1,1,0.002990034,0.089532109,0,0,0.586956522,0,0,0.932319392
0,0.193548387,-0.113712479,0.005000001,-0.107135391,1,1,0.000890013,-0.035087718,0,1,0.47826087,3,0,0.46539924
1,0.247311828,0.107982872,0.031259697,0.869781674,1,1,0.001890019,0.02425482,0,0,0.717391304,2,0,0.960076046
1,0.580645161,1.482494046,0.013599998,0.21280296,1,1,0.000189998,-0.076628135,1,0,0.826086957,1,0,0.747908745
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.001481291,0,0,1,0.554347826,0,0,0.525095057
1,0.247311828,0.107982872,0.000101708,-0.289362406,1,1,0.002990034,0.089532109,0,0,0.434782609,2,0,0.678707224
1,0.247311828,0.107982872,0.019999955,0.4508951,1,1,9.00E-05,-0.082562176,1,0,0.673913043,0,3,0.957414449
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,0,0.000390004,-0.064759343,0,1,0.630434783,1,0,0.238022814
1,0.086021505,-0.55710318,0.002185581,-0.211837857,1,1,0.000490001,-0.058825303,1,0,0.445652174,0,1,0.813688213
1,0.602150538,1.571172186,0.010000001,0.078875343,1,0,0.000440008,-0.061791967,0,1,0.304347826,3,3,0.538403042
0,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.52173913,3,0,0.357414449
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,2,1,0.000340011,-0.067726007,0,1,0.260869565,0,0,0.469581749
1,0.075268817,-0.60144225,0.008000001,0.00447105,2,0,0.000390004,-0.064759343,0,1,0.641304348,0,1,0.382889734
0,0.268817204,0.196661012,0.010000001,0.078875343,1,1,0.00059001,-0.052890551,0,1,0.652173913,2,0,0.54486692
1,0.365591398,0.595712644,1.00E-09,-0.293146125,1,1,0.001190016,-0.017284886,0,1,0.445652174,1,0,0.23878327
1,0.634408602,1.704189397,0.023444465,0.579038266,1,1,0.000790004,-0.04102247,1,0,0.402173913,2,0,0.87756654
1,0.086021505,-0.55710318,0.010000001,0.078875343,1,0,0.00099001,-0.029153678,4,1,0.402173913,3,0,0.354372624
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,0,0.000465005,-0.060308635,4,1,0.673913043,2,0,0.478707224
1,0.483870968,1.083442415,0.050000117,1.56696553,1,1,0.002240026,0.045025028,1,0,0.554347826,3,0,0.909505703
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,0,0.000134005,-0.079950856,0,1,0.5,1,0,0.295437262
1,0.47311828,1.039103345,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.456521739,2,0,0.521673004
0,0.032258065,-0.77879853,0.002000001,-0.218741831,1,1,0.000434008,-0.062148024,0,1,0.608695652,1,3,0.896958175
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.391304348,2,0,0.43269962
1,0.086021505,-0.55710318,2.46E-05,-0.292229464,1,1,0.001481291,0,0,1,0.706521739,1,0,0.422053232
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,2,1,0.000490013,-0.058824591,0,1,0.25,0,0,0.22851711
0,0.032258065,-0.77879853,0.002000097,-0.21873826,2,1,0.000490001,-0.058825303,1,1,0.260869565,0,1,0.893536122
1,0.032258065,-0.77879853,0.002000097,-0.21873826,1,1,0.00059001,-0.052890551,1,1,0.358695652,1,1,0.896958175
0,0.086021505,-0.55710318,5.15E-05,-0.291229321,1,1,0.00099001,-0.029153678,0,0,0.510869565,1,0,0.568060837
0,0.247311828,0.107982872,7.70E-08,-0.293143297,1,1,0.001481291,0,5,0,0.684782609,1,0,0.767680608
1,0.322580645,0.418356363,0.004249926,-0.135039791,2,0,0.00099001,-0.029153678,0,1,0.597826087,0,0,0.549809886
0,0.032258065,-0.77879853,0.006200121,-0.06248835,1,1,0.001481291,0,0,1,0.673913043,0,1,0.621673004
1,0.849462366,2.590970799,0.001000049,-0.255942192,1,1,0.00059001,-0.052890551,1,0,0.423913043,0,0,0.722813688
0,0.032258065,-0.77879853,8.10E-08,-0.293143149,1,0,0.000440008,-0.061791967,1,1,0.304347826,3,1,0.815969582
0,0.086021505,-0.55710318,0.020000001,0.450896811,1,1,0.000375004,-0.065649485,0,1,0.423913043,3,0,0.235361217
0,0.516129032,1.216459625,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.413043478,1,0,0.4878327
1,0.666666667,1.837206607,0.002591121,-0.196750898,1,1,0.000339999,-0.067726719,1,0,0.358695652,1,3,0.988212928
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.5,0,0,0.515969582
1,0.193548387,-0.113712479,0.000500001,-0.274545051,1,1,0.000390004,-0.064759343,0,1,0.358695652,1,0,0.491254753
1,0.365591398,0.595712644,1.00E-09,-0.293146125,1,1,0.000440008,-0.061791967,0,1,0.554347826,2,3,0.543346008
1,0.086021505,-0.55710318,0.019997121,0.450789669,1,1,0.00099001,-0.029153678,1,0,0.391304348,2,1,0.97756654
1,0.193548387,-0.113712479,0.000195334,-0.285879318,2,1,0.00059001,-0.052890551,0,0,0.326086957,0,0,0.893155894
1,0.086021505,-0.55710318,0.005000002,-0.107135354,1,1,0.001650017,0.010012554,0,0,0.326086957,1,0,0.965779468
0,0.279569892,0.241000083,0.030000001,0.822918279,1,1,0.001990028,0.030189572,0,1,0.652173913,3,0,0.50418251
0,0.032258065,-0.77879853,0.020000001,0.450896811,1,1,0.002990034,0.089532109,0,1,0.445652174,1,0,0.770342205
1,0.032258065,-0.77879853,0.000999993,-0.255944276,1,1,0.001481291,0,5,1,0.72826087,1,0,0.770342205
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.000490001,-0.058825303,0,1,0.434782609,3,0,0.909505703
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.00059001,-0.052890551,1,1,0.47826087,2,0,0.747908745
1,0.086021505,-0.55710318,0.008045068,0.006147639,1,1,0.00099001,-0.029153678,0,0,0.456521739,2,0,0.947148289
1,0.193548387,-0.113712479,0.002380048,-0.204603267,1,1,0.000350008,-0.067132817,0,0,0.315217391,3,0,0.915209125
1,0.741935484,2.147580098,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.576086957,0,3,0.513307985
1,0.193548387,-0.113712479,0.025938717,0.671829795,1,1,0.001190016,-0.017284886,1,0,0.554347826,2,1,0.90608365
0,0.032258065,-0.77879853,0.050000481,1.566979072,1,1,0.001790022,0.018320779,1,1,0.467391304,3,1,0.770342205
1,0.215053763,-0.025034338,0.010000001,0.078875343,1,1,0.001481291,0,5,1,0.717391304,3,0,0.526996198
0,0.086021505,-0.55710318,8.10E-08,-0.293143149,3,0,0.001481291,0,3,1,0.380434783,0,1,0.271863118
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.391304348,2,0,0.479847909
1,0.032258065,-0.77879853,0.005000121,-0.107130927,1,1,0.000290007,-0.070693383,1,1,0.402173913,2,1,0.97756654
1,0.139784946,-0.335407829,0.000358001,-0.279827756,1,1,0.00099001,-0.029153678,0,1,0.380434783,2,0,0.456653992
1,0.032258065,-0.77879853,0.090000001,3.055047086,2,1,0.001940023,0.027222196,1,1,0.27173913,0,0,0.909125475
1,0.913978495,2.85700522,0.004999952,-0.107137214,1,0,0.000690007,-0.046956511,0,0,0.402173913,0,0,0.668821293
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000339999,-0.067726719,0,1,0.369565217,3,0,0.755513308
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.002490025,0.059860485,0,1,0.413043478,2,3,0.972623574
1,0.032258065,-0.77879853,0.002000097,-0.21873826,0,0,0.00059001,-0.052890551,0,1,0.380434783,0,1,0.814828897
0,0.376344086,0.640051714,0.020000001,0.450896811,1,1,0.00059001,-0.052890551,0,1,0.445652174,1,0,0.315209125
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.673913043,3,0,0.28365019
1,0.032258065,-0.77879853,0.002000001,-0.218741831,1,1,0.000282003,-0.071168363,1,1,0.706521739,0,0,0.915589354
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,1,0.00037,-0.065946436,1,1,0.358695652,0,0,0.747908745
1,0.086021505,-0.55710318,0.002119533,-0.214294984,1,0,0.001490019,0.000517947,0,0,0.423913043,2,1,0.881749049
1,0.193548387,-0.113712479,0.020904535,0.484547418,1,1,0.001190016,-0.017284886,1,0,0.423913043,3,3,0.980228137
1,0.161290323,-0.246729689,0.002000001,-0.218741831,1,0,0.000290007,-0.070693383,0,1,0.760869565,2,1,0.550190114
1,0.139784946,-0.335407829,0.002370729,-0.204949954,1,1,0.000490001,-0.058825303,0,0,0.663043478,1,1,0.95513308
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000380008,-0.065352533,0,1,0.543478261,2,3,0.297338403
1,0.193548387,-0.113712479,0.013594917,0.212613936,1,1,0.002840032,0.080630693,0,0,0.369565217,1,1,0.99581749
1,0.333333333,0.462695433,1.00E-09,-0.293146125,1,0,0.000490013,-0.058824591,0,1,0.586956522,1,0,0.476425856
1,0.032258065,-0.77879853,0.002000097,-0.21873826,1,1,0.000189998,-0.076628135,0,1,0.380434783,1,1,0.905323194
1,0.193548387,-0.113712479,0.005468078,-0.089721922,1,1,0.000420004,-0.06297906,0,0,0.652173913,3,0,0.896958175
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.423913043,3,3,0.367680608
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.282608696,1,3,0.456273764
1,0.086021505,-0.55710318,0.002581113,-0.197123217,1,0,0.000189998,-0.076628135,1,0,0.315217391,2,1,0.989353612
1,0.311827957,0.374017293,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.5,3,3,0.254752852
0,0.301075269,0.329678223,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.619565217,1,0,0.550190114
0,0.408602151,0.773068924,0.008000145,0.004476407,1,0,0.001481291,0,3,1,0.402173913,2,1,0.219011407
1,0.430107527,0.861747064,1.00E-09,-0.293146125,1,1,0.000340011,-0.067726007,0,1,0.5,3,0,0.550190114
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000198002,-0.076153156,0,1,0.586956522,0,0,0.7
1,0.139784946,-0.335407829,0.002371113,-0.204935668,1,0,0.00099001,-0.029153678,0,0,0.717391304,0,1,0.954372624
1,0.086021505,-0.55710318,0.001278212,-0.245593932,2,0,0.002390028,0.053926444,1,0,0.434782609,0,0,0.954372624
1,0.139784946,-0.335407829,0.003500056,-0.162936565,3,0,0.000182642,-0.077064661,1,0,0.576086957,0,0,0.989353612
1,0.032258065,-0.77879853,0.090000001,3.055047086,1,1,0.005037062,0.211007245,0,1,0.413043478,3,0,0.076425856
0,0.032258065,-0.77879853,0.01,0.078875306,1,1,0.000690007,-0.046956511,0,1,0.586956522,3,0,0.676425856
1,0.139784946,-0.335407829,0.001999821,-0.218748528,1,0,0.000390004,-0.064759343,1,0,0.554347826,0,1,0.984030418
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.413043478,0,0,0.385171103
1,0.35483871,0.551373573,0.040000401,1.194954628,1,1,0.00099001,-0.029153678,0,1,0.576086957,3,1,0.514068441
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000315003,-0.069210051,0,1,0.619565217,2,0,0.179467681
1,0.193548387,-0.113712479,0.008000145,0.004476407,1,1,0.00099001,-0.029153678,0,1,0.630434783,3,1,0.396958175
0,0.086021505,-0.55710318,0.009986701,0.078380555,1,0,0.001481291,0,5,0,0.934782609,1,3,0.909505703
1,0.935483871,2.94568336,0.001999965,-0.21874317,1,1,0.000490001,-0.058825303,0,0,0.326086957,0,1,0.970722433
0,0.032258065,-0.77879853,0.005000001,-0.107135391,1,0,0.000390004,-0.064759343,0,1,0.47826087,1,0,0.770342205
0,0.032258065,-0.77879853,0.015500001,0.28348715,1,1,0.000790004,-0.04102247,0,1,0.434782609,3,3,0.609125475
0,0.709677419,2.014562888,5.15E-05,-0.291230884,1,1,0.001481291,0,0,0,0.641304348,0,0,0.59581749
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.001481291,0,0,1,0.445652174,0,0,0.606463878
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000430012,-0.062385157,0,1,0.423913043,2,3,0.208365019
0,0.35483871,0.551373573,0.003440109,-0.165166722,1,0,0.000340011,-0.067726007,0,1,0.456521739,1,1,0.279087452
1,0.580645161,1.482494046,1.00E-09,-0.293146125,3,0,0.001481291,0,3,1,0.315217391,0,3,0.493155894
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,5,1,0.760869565,2,0,0.628136882
1,0.086021505,-0.55710318,0.002170593,-0.212395443,1,1,0.00059001,-0.052890551,0,0,0.456521739,1,1,0.868821293
0,0.032258065,-0.77879853,8.50E-08,-0.293143,1,1,0.00139001,-0.005416805,0,0,0.565217391,3,3,0.647528517
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000290007,-0.070693383,0,1,0.402173913,2,2,0.354372624
1,0.612903226,1.615511257,5.15E-05,-0.291231479,1,1,0.00019001,-0.076627423,0,0,0.423913043,3,0,0.616730038
0,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,0,0.000330003,-0.06831991,0,1,0.413043478,3,0,0.507984791
1,0.032258065,-0.77879853,1.00E-07,-0.293142442,1,1,0.00059001,-0.052890551,0,1,0.510869565,1,0,0.591634981
1,0,-0.911815741,1.00E-09,-0.293146125,3,0,0.00224803,0.045500008,0,1,0.543478261,0,0,0.343346008
1,0.086021505,-0.55710318,0.002599773,-0.196429025,1,1,0.001481291,0,5,0,0.739130435,3,1,0.914828897
1,0.032258065,-0.77879853,0.027500277,0.72992318,1,1,0.001790022,0.018320779,0,1,0.597826087,1,1,0.448669202
1,0.086021505,-0.55710318,0.002000781,-0.218712814,1,0,0.000390004,-0.064759343,0,0,0.391304348,1,0,0.569581749
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,4,1,0.423913043,1,0,0.457034221
1,0.086021505,-0.55710318,0.000299855,-0.281990912,1,1,0.001481291,0,5,0,0.804347826,3,3,0.866539924
